"target_kind","issue","source","line","target","resolved_target","syntax","link_text_or_alt","mapped_from","candidates"
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/create-enterprise-asset-mobile-agent-app.md","97","create-enterprise-asset-mobile-agent-app.md#more-options-menu","markdown/it-asset-management/enterprise-asset-management/create-enterprise-asset-mobile-agent-app.md#more-options-menu","markdown-link","step 7","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/create-enterprise-asset-mobile-agent-app.md","150","create-enterprise-asset-mobile-agent-app.md#asset-state","markdown/it-asset-management/enterprise-asset-management/create-enterprise-asset-mobile-agent-app.md#asset-state","markdown-link","step 11","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/create-model-eam.md","52","create-model-eam.md#dialog-box","markdown/it-asset-management/enterprise-asset-management/create-model-eam.md#dialog-box","markdown-link","step 4","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/create-model-eam.md","54","create-model-eam.md#create-new-product-model-form","markdown/it-asset-management/enterprise-asset-management/create-model-eam.md#create-new-product-model-form","markdown-link","step 6","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md","156","now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#section_k3b_sbm_4hc","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#section_k3b_sbm_4hc","markdown-link","Validating enterprise asset requests","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md","170","now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#user-intervention","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#user-intervention","markdown-link","step 4","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md","171","now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#transfer-order","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#transfer-order","markdown-link","step 2","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md","178","now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#user-intervention","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#user-intervention","markdown-link","step 4","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md","179","now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#purchase-order","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#purchase-order","markdown-link","step 3","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md","182","now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#user-intervention","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-manage-enterprise-asset-requests-workflow.md#user-intervention","markdown-link","step 4","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md","108","now-assist-eam-help-repair-enterprise-assets-workflow.md#section_ex2_2pf_rhc","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md#section_ex2_2pf_rhc","markdown-link","Validating repair asset tasks","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md","127","now-assist-eam-help-repair-enterprise-assets-workflow.md#user-input","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md#user-input","markdown-link","step 6","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md","131","now-assist-eam-help-repair-enterprise-assets-workflow.md#web-search","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md#web-search","markdown-link","step 2","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md","148","now-assist-eam-help-repair-enterprise-assets-workflow.md#section_ex2_2pf_rhc","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md#section_ex2_2pf_rhc","markdown-link","Validating repair asset tasks","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md","167","now-assist-eam-help-repair-enterprise-assets-workflow.md#close-repair-task","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md#close-repair-task","markdown-link","step 6","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md","168","now-assist-eam-help-repair-enterprise-assets-workflow.md#web-search-repair","markdown/it-asset-management/enterprise-asset-management/now-assist-eam-help-repair-enterprise-assets-workflow.md#web-search-repair","markdown-link","step 2","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/return-leased-enterprise-asset.md","402","return-leased-enterprise-asset.md#return-confirmation","markdown/it-asset-management/enterprise-asset-management/return-leased-enterprise-asset.md#return-confirmation","markdown-link","step 7","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/submit-rma-order.md","38","submit-rma-order.md#select-asset","markdown/it-asset-management/enterprise-asset-management/submit-rma-order.md#select-asset","markdown-link","step 5","",""
"markdown","missing target anchor","markdown/it-asset-management/enterprise-asset-management/submit-rma-order.md","40","submit-rma-order.md#select-asset","markdown/it-asset-management/enterprise-asset-management/submit-rma-order.md#select-asset","markdown-link","step 5","",""
"markdown","missing target anchor","markdown/it-asset-management/hardware-asset-management/create-hardware-consumable-model.md","40","hardware-model-fields.md#section_ijc_l3c_2jb","markdown/it-asset-management/hardware-asset-management/hardware-model-fields.md#section_ijc_l3c_2jb","markdown-link","Compatibles","",""
"markdown","missing target anchor","markdown/it-asset-management/hardware-asset-management/create-hardware-consumable-model.md","42","hardware-model-fields.md#section_ldn_k2x_dkb","markdown/it-asset-management/hardware-asset-management/hardware-model-fields.md#section_ldn_k2x_dkb","markdown-link","Substitutes","",""
"markdown","missing target anchor","markdown/it-asset-management/hardware-asset-management/create-hardware-consumable-model.md","46","hardware-model-fields.md#section_kct_j5r_cjb","markdown/it-asset-management/hardware-asset-management/hardware-model-fields.md#section_kct_j5r_cjb","markdown-link","Configuration Items","",""
"markdown","missing target anchor","markdown/it-asset-management/hardware-asset-management/create-hardware-consumable-model.md","54","hardware-model-fields.md#section_rzd_53c_2jb","markdown/it-asset-management/hardware-asset-management/hardware-model-fields.md#section_rzd_53c_2jb","markdown-link","Model Components","",""
"markdown","missing target anchor","markdown/it-asset-management/hardware-asset-management/create-hardware-consumable-model.md","56","hardware-model-fields.md#section_wb4_53c_2jb","markdown/it-asset-management/hardware-asset-management/hardware-model-fields.md#section_wb4_53c_2jb","markdown-link","Vendor Catalog Items","",""
"markdown","missing target anchor","markdown/it-asset-management/hardware-asset-management/create-hardware-consumable-model.md","58","hardware-model-fields.md#section_n1d_v3c_2jb","markdown/it-asset-management/hardware-asset-management/hardware-model-fields.md#section_n1d_v3c_2jb","markdown-link","Hardware Model Lifecycles","",""
"markdown","missing target anchor","markdown/it-asset-management/hardware-asset-management/create-hardware-consumable-model.md","74","consumable-model-fields.md#section_jjq_pzx_cjb","markdown/it-asset-management/hardware-asset-management/consumable-model-fields.md#section_jjq_pzx_cjb","markdown-link","Vendor Items related list","",""
"markdown","missing target anchor","markdown/it-asset-management/hardware-asset-management/create-hardware-consumable-model.md","76","consumable-model-fields.md#section_zvj_qzx_cjb","markdown/it-asset-management/hardware-asset-management/consumable-model-fields.md#section_zvj_qzx_cjb","markdown-link","Consumable Model Lifecycle related list","",""
"markdown","missing target anchor","markdown/it-asset-management/saas-license-management/create-subflow-get-users.md","332","create-subflow-get-users.md#step1","markdown/it-asset-management/saas-license-management/create-subflow-get-users.md#step1","markdown-link","step 1","",""
"markdown","missing target anchor","markdown/it-asset-management/saas-license-management/create-subflow-get-users.md","427","create-subflow-get-users.md#step2","markdown/it-asset-management/saas-license-management/create-subflow-get-users.md#step2","markdown-link","step 2","",""
"markdown","missing target anchor","markdown/it-asset-management/saas-license-management/integrate-sfmc-basicauth.md","247","integrate-sfmc-basicauth.md#create-user","markdown/it-asset-management/saas-license-management/integrate-sfmc-basicauth.md#create-user","markdown-link","step 4","",""
"markdown","missing target anchor","markdown/it-asset-management/saas-license-management/integrate-sfmc-basicauth.md","255","integrate-sfmc-basicauth.md#create-user-role","markdown/it-asset-management/saas-license-management/integrate-sfmc-basicauth.md#create-user-role","markdown-link","step 5","",""
"markdown","missing target anchor","markdown/it-asset-management/saas-license-management/integrate-with-docusign-account.md","47","integrate-with-docusign-account.md#docusign-prod-login","markdown/it-asset-management/saas-license-management/integrate-with-docusign-account.md#docusign-prod-login","markdown-link","skip to step 33","",""
"markdown","missing target anchor","markdown/it-asset-management/saas-license-management/integrate-with-docusign-account.md","82","integrate-with-docusign-account.md#step9","markdown/it-asset-management/saas-license-management/integrate-with-docusign-account.md#step9","markdown-link","step 10","",""
"markdown","missing target anchor","markdown/it-asset-management/saas-license-management/integrate-with-docusign-account.md","83","integrate-with-docusign-account.md#step9","markdown/it-asset-management/saas-license-management/integrate-with-docusign-account.md#step9","markdown-link","step 10","",""
"markdown","missing target anchor","markdown/it-asset-management/saas-license-management/integrate-with-docusign-org.md","47","integrate-with-docusign-org.md#docusign-prod-login","markdown/it-asset-management/saas-license-management/integrate-with-docusign-org.md#docusign-prod-login","markdown-link","step 15","",""
"markdown","missing target anchor","markdown/it-asset-management/saas-license-management/integrate-with-roadmunk.md","200","integrate-with-roadmunk.md#download-user-report","markdown/it-asset-management/saas-license-management/integrate-with-roadmunk.md#download-user-report","markdown-link","step e","",""
"markdown","missing target anchor","markdown/it-asset-management/saas-license-management/integrate-with-salesforce-crm.md","822","integrate-with-salesforce-crm.md#child-alias","markdown/it-asset-management/saas-license-management/integrate-with-salesforce-crm.md#child-alias","markdown-link","step 7","",""
"markdown","missing target anchor","markdown/it-asset-management/saas-license-management/integrate-with-successfactors.md","109","integrate-with-successfactors.md#create-group","markdown/it-asset-management/saas-license-management/integrate-with-successfactors.md#create-group","markdown-link","4","",""
