"confidence","candidate_score","issue","source","source_line","original_target","suggested_target","resolved_target","requested_anchor","target_file","link_text","candidate_anchor","candidate_label","candidate_type","candidate_line","anchor_count","reasons","second_candidate","second_score"
"low","67","missing target anchor","markdown/customer-service-management/interaction-wrapup-modeless-dialog.md","29","interaction-wrapup-modeless-dialog.md#section_p2w_wj3_zdc","interaction-wrapup-modeless-dialog.md#interaction-wrap-up-with-modeless-dialog","markdown/customer-service-management/interaction-wrapup-modeless-dialog.md#section_p2w_wj3_zdc","section_p2w_wj3_zdc","markdown/customer-service-management/interaction-wrapup-modeless-dialog.md","wrap-up segments","interaction-wrap-up-with-modeless-dialog","Interaction wrap up with modeless dialog","h1","12","11","link/candidate token overlap 0.67","interaction-wrap-up-features","67"
"none","0","missing target anchor","markdown/customer-service-management/now-assist-for-csm/now-assist-csm-exploring.md","173","../../conversational-interfaces/now-assist-in-virtual-agent/using-now-assist-in-va.md#section_pl4_zjw_jzb","","markdown/conversational-interfaces/now-assist-in-virtual-agent/using-now-assist-in-va.md#section_pl4_zjw_jzb","section_pl4_zjw_jzb","markdown/conversational-interfaces/now-assist-in-virtual-agent/using-now-assist-in-va.md","Multi-turn catalog ordering","","","","","6","","standard-chat-and-enhanced-chat","0"
"low","68","missing target anchor","markdown/customer-service-management/playbook-select-activity-view.md","22","csm-playbook-layout.md#section_oq5_3yw_5pb","csm-playbook-layout.md#playbook-activities","markdown/customer-service-management/csm-playbook-layout.md#section_oq5_3yw_5pb","section_oq5_3yw_5pb","markdown/customer-service-management/csm-playbook-layout.md","playbook activity view","playbook-activities","Playbook activities","h2","131","8","link/candidate token overlap 0.50; link/candidate text similarity 0.82","playbook-stages","65"
"none","0","missing target anchor","markdown/customer-service-management/ra-csm-configure.md","37","ra-csm-custom-guidances.md#section_ny1_ccb_c2c","","markdown/customer-service-management/ra-csm-custom-guidances.md#section_ny1_ccb_c2c","section_ny1_ccb_c2c","markdown/customer-service-management/ra-csm-custom-guidances.md","Incident","","","","","6","","knowledge-guidance","0"
"low","66","missing target anchor","markdown/customer-service-management/ra-csm-create-context-inputs.md","70","ra-csm-dynamic-context-inputs.md#section-config-ra-ci","ra-csm-dynamic-context-inputs.md#context-inputs-in-recommended-actions","markdown/customer-service-management/ra-csm-dynamic-context-inputs.md#section-config-ra-ci","section-config-ra-ci","markdown/customer-service-management/ra-csm-dynamic-context-inputs.md","Recommended Actions component on the record page in the UI Builder","context-inputs-in-recommended-actions","Context inputs in Recommended Actions","h1","13","4","link/candidate token overlap 0.60","configuring-a-context-using-a-context-input","0"
"low","69","missing target anchor","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","20","ra-csm-guidances-attach-share-article.md#section_yvx_rm4_cdc","ra-csm-guidances-attach-share-article.md#attach-and-add-links-in-comments","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md#section_yvx_rm4_cdc","section_yvx_rm4_cdc","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","Attach and add link in comment","attach-and-add-links-in-comments","Attach and add links in comments","h2","178","9","link/candidate token overlap 0.67; link/candidate text similarity 0.94","attach-and-share-article-guidance","0"
"none","0","missing target anchor","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","22","ra-csm-guidances-attach-share-article.md#section_qll_xm4_cdc","","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md#section_qll_xm4_cdc","section_qll_xm4_cdc","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","Add link in work notes","","","","","9","","modal-and-modeless-dialog-experiences","0"
"low","67","missing target anchor","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","23","ra-csm-guidances-attach-share-article.md#section_bfj_1n4_cdc","ra-csm-guidances-attach-share-article.md#attach-and-add-links-in-comments","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md#section_bfj_1n4_cdc","section_bfj_1n4_cdc","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","Attach and add link in email","attach-and-add-links-in-comments","Attach and add links in comments","h2","178","9","link/candidate token overlap 0.67","attach-and-share-article-guidance","0"
"low","65","missing target anchor","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","25","ra-csm-guidances.md#section_d5n_l2f_ddc","ra-csm-guidances.md#guidances-in-recommended-actions","markdown/customer-service-management/ra-csm-guidances.md#section_d5n_l2f_ddc","section_d5n_l2f_ddc","markdown/customer-service-management/ra-csm-guidances.md","Configuring guidances in UI Builder","guidances-in-recommended-actions","Guidances in Recommended Actions","h1","12","4","link/candidate token overlap 0.50","table_myy_ymj_cdc","0"
"low","65","missing target anchor","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","36","ra-csm-guidances.md#section_d5n_l2f_ddc","ra-csm-guidances.md#guidances-in-recommended-actions","markdown/customer-service-management/ra-csm-guidances.md#section_d5n_l2f_ddc","section_d5n_l2f_ddc","markdown/customer-service-management/ra-csm-guidances.md","Configuring guidances in UI Builder","guidances-in-recommended-actions","Guidances in Recommended Actions","h1","12","4","link/candidate token overlap 0.50","table_myy_ymj_cdc","0"
"low","67","missing target anchor","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","131","ra-csm-guidances-attach-share-article.md#section_bfj_1n4_cdc","ra-csm-guidances-attach-share-article.md#attach-and-add-links-in-comments","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md#section_bfj_1n4_cdc","section_bfj_1n4_cdc","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","Attach and add link in email","attach-and-add-links-in-comments","Attach and add links in comments","h2","178","9","link/candidate token overlap 0.67","attach-and-share-article-guidance","0"
"low","69","missing target anchor","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","132","ra-csm-guidances-attach-share-article.md#section_yvx_rm4_cdc","ra-csm-guidances-attach-share-article.md#attach-and-add-links-in-comments","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md#section_yvx_rm4_cdc","section_yvx_rm4_cdc","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","Attach and add link in comment","attach-and-add-links-in-comments","Attach and add links in comments","h2","178","9","link/candidate token overlap 0.67; link/candidate text similarity 0.94","attach-and-share-article-guidance","0"
"low","67","missing target anchor","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","158","ra-csm-guidances-attach-share-article.md#section_bfj_1n4_cdc","ra-csm-guidances-attach-share-article.md#attach-and-add-links-in-comments","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md#section_bfj_1n4_cdc","section_bfj_1n4_cdc","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","Attach and add link in email","attach-and-add-links-in-comments","Attach and add links in comments","h2","178","9","link/candidate token overlap 0.67","attach-and-share-article-guidance","0"
"low","69","missing target anchor","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","159","ra-csm-guidances-attach-share-article.md#section_yvx_rm4_cdc","ra-csm-guidances-attach-share-article.md#attach-and-add-links-in-comments","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md#section_yvx_rm4_cdc","section_yvx_rm4_cdc","markdown/customer-service-management/ra-csm-guidances-attach-share-article.md","Attach and add link in comment","attach-and-add-links-in-comments","Attach and add links in comments","h2","178","9","link/candidate token overlap 0.67; link/candidate text similarity 0.94","attach-and-share-article-guidance","0"
"none","0","missing target anchor","markdown/customer-service-management/setting-up-csm-playbooks.md","32","setting-up-csm-playbooks.md#section_mvs_sqc_ybc","","markdown/customer-service-management/setting-up-csm-playbooks.md#section_mvs_sqc_ybc","section_mvs_sqc_ybc","markdown/customer-service-management/setting-up-csm-playbooks.md","Configuring and configuring playbooks","","","","","8","","playbook-overview","0"
"none","0","missing target anchor","markdown/customer-service-management/setting-up-guided-decisions.md","49","components-installed-with-guided-decisions.md#section_jym_wrd_ywb","","markdown/customer-service-management/components-installed-with-guided-decisions.md#section_jym_wrd_ywb","section_jym_wrd_ywb","markdown/customer-service-management/components-installed-with-guided-decisions.md","Assign roles to Guided Decisions users","","","","","6","","tables","0"
"low","65","missing target anchor","markdown/customer-service-management/workforce-optimization-for-customer-service/explore-demand-forecast-configurable-wfo-cs.md","79","components-installed-configurable-wfo-cs.md#forecast-properties","components-installed-configurable-wfo-cs.md#demand-forecast","markdown/customer-service-management/workforce-optimization-for-customer-service/components-installed-configurable-wfo-cs.md#forecast-properties","forecast-properties","markdown/customer-service-management/workforce-optimization-for-customer-service/components-installed-configurable-wfo-cs.md","Forecast properties","demand-forecast","Demand forecast","h2","616","28","link/candidate token overlap 0.50","components-installed-with-workforce-optimization-for-customer-service","0"
